Column1,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지지번주소,Latitude,Longitude,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,안전비상벨설치연도,관리기관명,관리기관전화번호
873,산람녹지과 7,방범용,화장실,쉼터공원,전북특별자치도 정읍시 수성동 1042-1,35.581409,126.8573178,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
874,산람녹지과 6,방범용,화장실,녹색공원,전북특별자치도 정읍시 수성동 1031-1,35.5834117,126.8588898,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
875,산람녹지과 5,방범용,화장실,마곡공원,전북특별자치도 정읍시 수성동 1018-4,35.5835997,126.8624995,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
876,산람녹지과 4,방범용,화장실,멧골공원,전북특별자치도 정읍시 수성동 1003-1,35.5839693,126.8641495,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
877,산람녹지과 3,방범용,화장실,행복공원,전북특별자치도 정읍시 수성동 993-5,35.5850232,126.8619807,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
878,산람녹지과 2,방범용,화장실,무지개공원,전북특별자치도 정읍시 수성동 986-4,35.587017,126.8589629,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
879,산림녹지과 1,방범용,화장실,두산공원,전북특별자치도 정읍시 수성동 947-3,35.5796537,126.8546554,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
880,환경과 32,방범용,화장실,신태인시장(주차장),전북특별자치도 정읍시 신태인읍 신태인리 152-8,35.6859106,126.8872153,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
881,환경과 31,방범용,화장실,연지시장(주차장),전북특별자치도 정읍시 연지동 30-25,35.5734629,126.8460319,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
882,환경과 30,방범용,화장실,연지시장(고추동),전북특별자치도 정읍시 연지동 31-1(녹색전기 인근),35.5731681,126.8472497,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
883,환경과 29,방범용,화장실,연지시장 (호남한우관 옆),전북특별자치도 정읍시 연지동 44-108,35.5727469,126.8465607,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
884,환경과 28,방범용,화장실,태인시장,전북특별자치도 정읍시 태인면 태창리 201-3,35.6509669,126.9392477,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
885,환경과 27,방범용,화장실,농산물도매시장,전북특별자치도 정읍시 농소동 45-15,35.5876016,126.845719,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
886,환경과 26,방범용,화장실,천변자전거도로,전북특별자치도 정읍시 송산동 708-110,35.5481365,126.8776719,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
887,환경과 25,방범용,화장실,정읍역,전북특별자치도 정읍시 연지동 343-380,35.576441,126.8435952,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
888,환경과 24,방범용,화장실,신태인역,전북특별자치도 정읍시 신태인읍 신태인리 132-180,35.687222,126.8847776,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
889,환경과 23,방범용,화장실,정읍공용버스터미널,전북특별자치도 정읍시 연지동 313-2,35.5729702,126.8454102,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
890,환경과 22,방범용,화장실,정읍터미널(주차장),전북특별자치도 정읍시 연지동 312-13,35.5723313,126.8455186,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
891,환경과 21,방범용,화장실,신태인 터미널,전북특별자치도 정읍시 신태인읍 신태인리 300-1,35.6902046,126.8876197,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
892,환경과 20,방범용,화장실,태인 터미널,전북특별자치도 정읍시 태인면 태창리 105-2대,35.6511724,126.9410891,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
893,환경과 19,방범용,화장실,칠보 간이 정류소,전북특별자치도 정읍시 칠보면 시산리 607-1,35.6034006,126.9924855,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
894,환경과 18,방범용,화장실,수성공영주차장,전북특별자치도 정읍시 수성동 524-20,35.5698673,126.850827,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
895,환경과 17,방범용,화장실,산외공영주차장,전북특별자치도 정읍시 산외면 평사리 438-4,35.6211553,127.0432408,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
896,환경과 16,방범용,화장실,시기공영주차장,전북특별자치도 정읍시 시기동 364,35.5656885,126.8559278,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
897,환경과 15,방범용,화장실,내장 신선교,전북특별자치도 정읍시 내장동 52-13,35.4925717,126.9275544,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
898,환경과 14,방범용,화장실,구철초 테마공원 제1주차장,전북특별자치도 정읍시 산내면 매죽리 571,35.5508002,127.0178485,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
899,환경과 13,방범용,화장실,구철초 테마공원 구절폭포옆,전북특별자치도 정읍시 산내면 매죽리 571,35.5508002,127.0178485,양방향,Y,N,N,2019,전북특별자치도 정읍시청,06-353-5732
900,환경과 12,방범용,화장실,구절초 테마공원내1(중앙광장),전북특별자치도 정읍시 산내면 매죽리 597,35.553741,127.0192576,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
901,환경과 11,방범용,화장실,구절초 테마공원내2(중앙광장),전북특별자치도 정읍시 산내면 매죽리 598-2,35.5537306,127.0190813,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
902,환경과 10,방범용,화장실,구절초 테마공원 제2주차장,전북특별자치도 정읍시 산내면 능교리 247-9,35.5575362,127.026006,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
903,환경과 9,방범용,화장실,국민체육센터 론볼장 앞,전북특별자치도 정읍시 상평동 276-3,35.5615126,126.8377096,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
904,환경과 8,방범용,화장실,국민체육센터 게이트볼장 앞,전북특별자치도 정읍시 상평동 262-1,35.5599674,126.8382392,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
905,환경과 7,방범용,화장실,공설운동장(4개소),전북특별자치도 정읍시 상평동 274,35.5610734,126.8360944,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
906,환경과 6,방범용,화장실,정읍실내체육관,전북특별자치도 정읍시 연지동 252-33,35.5695605,126.8441794,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
